anger
.0514043
.3424871
.518432
-.4047633
.5310064
.0209415
.7875878
1.562593
1.351628
.3217086
.251494
.6112592
.3464312
-.6652777
-1.797041
-1.209078
-.9284773
-1.654281
-.9128721
.5096688
.9073606
.3654299
.541709
.6027761
-.2932828
-.9694758
-1.260263
-1.197711
-1.130547
-.2620748
-1.397444
.5879102
.1424873
1.215792
-.2743467
.5841023
.391569
-.6179808
-.3664515
-1.347962
-1.104688
-.6193637
-.3175854
.8437248
-.003557
.667379
-.1280748
-.0548724
-.2617679
-.2124657
-.3734342
.1073372
-.0812363
-.647972
-.4648489
.2225801
.3023973
