stress
.2729718
-.3813038
-.334375
-1.481103
-1.336999
-1.304983
-2.667524
-.4936318
1.700661
2.674697
.5706962
1.114205
-.1170946
1.355973
-.7046897
-.9212051
-.477577
-1.792347
-.7808281
.4616902
.3604114
2.046204
1.841117
.5355132
-.6243565
.2996964
.4107976
.1259235
-1.788252
-.9764882
-.1382283
.3204283
.3918273
2.149524
1.338454
.9633057
1.104912
2.32549
.9709845
1.038314
.7282421
-.1799263
-.1208447
.5092024
1.724755
1.051813
1.249217
.3340688
.3889534
1.655644
.3242466
.4897096
.4634098
-1.253693
-1.486295
-.69116
2.149847
