worry
.2482696
.7318265
.1357851
.8869234
.3378161
-.502241
-1.278044
.8650735
.5559481
2.912287
.881866
1.482425
.5371803
.247309
-.0233275
-.6176171
-1.395379
-.4542666
-.4747136
.0151844
.5294817
1.319836
1.164668
1.256533
.9667749
.0317945
-.0656563
-.9283804
-.9758629
-1.063926
-.1237706
.1097535
.0433288
.7393553
.1982305
.8120308
.7357714
.8611879
-.2980421
-.6558415
-.1957572
.0451545
.7825938
.6096886
.8757156
.9393631
.5021467
1.014868
-.0602217
.3411773
-.5239739
-.5833879
-1.161108
-.9706301
-.5913947
.6570151
1.679179
