family_stress_f
-.6993091
1.298952
1.183194
-1.976553
.4153984
.3286555
3.944946
1.838532
.2279449
-.5624239
-.1774642
.4836586
.279942
-.4754846
-.2548134
-.6859885
-.8959495
.4735167
.9165424
1.661558
.5020677
-.103513
-.229606
-.9884355
.6429005
-.4250169
-1.231915
-.1636533
-1.373394
.4987818
-1.235459
.8340134
.1607781
-.9519417
-.6090316
-.7352684
.3408263
-.544492
.2261102
-1.012981
-.9518098
-1.16301
.2606401
.4824879
1.67364
1.438551
-.5557793
-.2558402
-.7826587
.5747595
-.8399571
-.3664506
.8611844
-.0798688
-.9546444
.4947042
-.7615739
