summer_leisure_f
-1.006157
-.2289892
.2509522
.0474762
1.422915
2.033849
1.102759
.6161707
-.4512814
-.6036646
-1.3272
-.5344254
-1.163797
-.6943492
-.0151873
.1056482
1.306761
1.814404
.8799965
-.0722932
-.8508112
-1.487867
-1.834285
-1.11462
-1.691749
-1.420223
-.1447255
.055063
1.333061
1.932064
1.297248
.5666589
-.4190201
-.8561806
-1.08031
-.595045
-1.019008
-.765745
.0713912
.1002584
.9449751
1.447939
.493464
.007869
-.0510134
-.4034496
-.6174893
-.1506994
-.3555947
-.2565346
.8469065
.5688927
1.396955
1.704034
.7998694
-.5015355
-1.43433
