fin_security_f
2.01719
-.080426
.0039427
-.2538147
-.5217073
1.292958
1.328547
1.39989
-.1052447
-.4978707
.9330354
.6422697
.0239844
-.525655
-1.05629
-.9428014
-1.697695
.1360215
-.5157156
-.3572943
-1.284436
-1.638704
-.4052413
.2062099
-.2989731
-1.002229
-1.149038
-1.646758
-1.723558
.6173808
1.587745
.9198645
-1.37445
-.4319539
-.3339538
1.140089
1.573149
.3434489
-.4177684
-.5211313
-1.08236
.8261368
1.670457
.7021441
-.3130634
-.7718183
-.0541036
.6898515
.5463426
-.0230835
-.518483
-.5270622
-.7192442
1.552246
2.17814
1.014048
-.5531631
