family_stress_f
.1816421
-.4045523
.7799222
-.5181527
-.2520595
2.807375
1.921581
.4913888
.2055625
-.672289
.5263613
-1.089535
-.3723156
-.2144122
-.2724544
-1.274096
.4505234
.3190436
.3029996
1.615983
-.2668293
-.09232
1.786687
-.1299332
-1.698636
.0296197
-.3175622
-.4586131
.8879077
1.603432
.9631736
.1500103
.2097023
-.1045431
-1.992411
-.5481921
-.4686928
-.7450426
-1.155417
.2235606
-.2392435
1.775866
.9861579
.3044643
.2481082
-1.475041
-1.157521
-1.050428
-.2273317
-1.81759
-1.494691
-.7263725
.5523465
.2848248
1.84766
-.0081568
-.2114675
