anger
-.5859039
-.8086861
-1.413679
-.8772568
-1.164897
-.6917689
-.0146882
.5597523
-.5853068
1.047499
.2357625
.0247116
.1948404
-.7655623
-.5258909
-1.055931
-.7617521
-.3548422
-.529069
.3284013
-.0612005
.0798013
-.6592577
-.2076082
-.7284743
-1.305671
-1.531013
-.8667618
-1.232872
-.8596857
-.3562793
-.0387906
.4892716
.5638288
-.3959692
-.1233785
.4494094
.1895154
-.3176111
-.449958
-.4454108
.3343321
.5558987
.9365773
.8326737
.9856652
-.5008976
.6127922
.5092052
-.1981695
.3419363
-.3900216
-.0697204
.9965391
2.001571
1.483535
.8504639
