big_picture_f
.8004054
1.296956
.4476447
.665641
-.6703137
-1.560477
-1.557682
-.1669796
1.229203
.6008646
1.345918
.9027301
.667424
1.080172
.2343143
.5181457
-.4915506
-1.169147
-1.521465
-.2257216
1.298623
1.054204
.9606301
.2614549
-.5778313
.822124
.1466687
.4837526
-1.124451
-2.132505
-2.130716
-.821375
.8170348
.4236373
.5140626
.4485242
.24688
.7841272
-.0723356
.0383214
-.3780012
-1.636019
-1.779237
-.2238747
1.042948
.3861824
.6129565
.1152539
.3316154
.5875666
.297648
.0624219
-.7994673
-1.678068
-2.12717
-.3784481
1.696781
