health_conditions_f
-1.212349
.3504232
1.86839
1.495148
-1.434611
.966667
.2812396
-1.528176
1.119939
1.95585
1.291367
.2896639
-.563221
1.439681
2.146951
.8192409
-.3621095
-1.217237
-2.523419
-1.013829
.3679402
1.372948
1.388767
-.8341073
.09462
-.9165439
-.5577621
.4546196
-1.099193
-.7820938
.1639508
-.845978
-.255929
.5075255
1.037767
-.0439867
-.1706163
-.3822834
-.1582398
.6261879
.3403214
-.0201627
-.1409353
-.1677394
-1.07877
1.244092
.9677155
-.2554958
-.4122393
-.4823273
-.5913889
-.5483608
-.9577686
-.0752072
.1520004
-1.794116
-.3168207
