summer_leisure_f
-.9574257
-.7918864
-.4175182
.2277516
1.084054
1.524914
1.99515
1.027345
-.3268992
-.8294703
-1.282818
-.8086396
-.9023762
-.6970549
-.2123356
.1411419
.7405779
1.254572
1.377821
.7268641
-.4290561
-.947917
-1.0465
-1.009142
-.9787252
-.8666362
-.4792157
.0951022
.9460551
1.626901
1.504039
.8266111
-.3567251
-1.071968
-1.366667
-.7048026
-.7818904
-.9051703
-.5110837
.014214
.7207078
1.577397
1.463057
1.06736
-.4936714
-1.141594
-1.232035
-.7393682
-.9217603
-.9896572
-.5943585
.1048012
.960528
1.521407
1.784409
.979407
-.4978194
