laugh
-3.027865
-2.925807
.3147268
-.1194277
-1.170657
-.1530343
-1.022794
-.5107598
1.012031
.1223865
-.05988
-1.171984
-.5342229
1.523756
.369697
.6706483
.6294753
-.7985678
.5505849
.9277039
-.6656206
.3718569
-2.38579
-1.5502
-1.737018
.9019771
1.155547
1.185857
.3628148
.9432431
.8594652
.3115979
.8814083
1.017724
.4069283
-1.044955
-.4198056
-.3235735
1.250153
-.2544863
-.5434696
-.579308
.3970649
1.107491
.4743754
1.315255
-.3279612
-.9779177
.1629148
.3205469
.733349
.3648442
.9528663
.7653888
.1148438
1.283562
.823021
