happiness
-.8260621
-.2218236
-.3716296
-.4413688
.004552
-.6553667
-.4238881
-.9986611
-.4180921
-.7753637
-1.072854
-.7997918
.0941453
-.5902593
.7603023
.397225
.1989028
.2093751
1.112665
1.362356
-.2026609
-.3468086
-1.267999
.3024198
.7544032
1.108574
.6391053
1.286329
1.345875
.5719785
1.01589
.9384193
.1810319
.5473084
.5606478
-.2173637
-.3527676
.5275745
.677209
.1451568
-.1281114
.2185913
.0169503
.2829397
-.1378862
-.8471346
.0694313
-.3682788
-.5626109
.6041607
.8563617
-.270444
.7648827
.1193169
.9431721
.5333622
-.0133896
