personal_security_f
-.4871932
-.9549729
-.34523
-.6233133
.5961448
-.164148
-.3669683
-1.123403
-1.63242
-1.14504
-.5611663
-.062175
-.3993784
-.257673
.6338817
-.3105564
-1.289026
-.4141769
1.124339
-.4126523
-.4130366
-1.106247
.6681772
4.153105
3.369577
1.402682
.7056813
-.0714465
-.354779
-.2127691
.61984
.2425832
-.4607395
-1.343831
-.1320473
1.078489
.4412366
-.6285532
-1.133633
-.6508021
-.4526282
-.3196655
.7044445
-.3194661
.6560032
-.1833392
1.225305
.8195323
.4049667
-.2445177
.550797
.0564837
-.8839015
.1882882
.079541
.2716543
-.5318581
