sadness
1.293521
1.139126
-.8580946
.406129
.4423256
.9116568
-.1687312
.0407902
-.0670354
1.932109
.0117957
2.304549
.2861134
-.5421918
-.1004031
.4820855
-.5308554
-.2319293
-.6611229
-1.533631
-.2058969
-.3786366
1.562283
3.471357
2.350365
.5789041
-.5482987
-1.182972
-1.732608
-.1091149
-.1479926
-1.102211
-.3127487
1.027922
.0994671
.9909999
.5243744
.2013403
-.2807802
-.3155782
-.7935488
-.7115876
-.0365005
-.3322378
.8418132
1.066846
.8926968
1.686081
-.0903357
.0535826
-.9020634
-.5480029
-.8151773
-1.278328
-.2943587
-.2537604
.4484986
