worry
.6475999
.9880378
.6220546
-.6228412
-.2347873
-.0965105
.1408445
.4193064
.6475716
2.056903
.9846879
1.035016
-.2282431
.2729608
-.8611776
-.624506
-.4347575
-.5662552
-.0244218
.3180291
.4011525
1.214742
2.228911
1.788635
.2714719
.0326204
-.4105579
-.4772434
-.9887632
-.4149962
-.396728
.3409734
1.397268
.9720031
.2919946
1.116891
.8912718
.7182941
-.398046
-.0517217
-.2684593
-.3932297
.0257227
-.0159359
1.041466
.2972571
.6593176
-.20688
-.3299879
-.0426865
-.9824118
-1.032071
-.0897994
-.2948889
.412678
.0897659
1.272459
