big_picture_f
-.0046914
.7317046
.7018108
.1474605
.1565352
-1.413732
-1.917892
-1.140889
.7038077
.7483139
.9658181
.5866728
.018631
.4542058
.4058553
.0990447
.2154208
-1.724561
-2.371205
-.8841588
.8109754
.5180544
.5833244
-.065938
-.7025862
.4903544
.1604673
-.1529915
-.0204473
-1.511728
-2.056501
-.6879609
1.081235
1.068579
.8874952
.851895
.1890616
.7455187
.7458047
.7180117
.5127262
-1.110671
-1.603526
-.3936339
1.535214
1.257665
1.00738
.7199805
-.0705476
.6608889
.1957096
.10682
.0502717
-1.756279
-2.282488
-.5421824
1.581897
