family_stress_f
.4535398
-1.099828
.3600224
-1.625013
.1111616
1.354003
1.785743
.0700743
.8635231
1.211935
.2519035
-.2869709
.2519588
-1.812167
-2.228779
-.4889863
-1.15451
-.5290276
1.924875
.850154
-1.95137
.5709684
.6278347
-1.305397
.1178093
.018327
-.0407105
.5263525
-.1658611
.0773904
.5361537
1.58464
-.0922363
-.1176791
-.9714881
-1.245588
1.153994
-1.029288
-.4930618
.1211676
-.5767787
.7892134
.4290937
.8069283
1.109297
-.8791889
-1.042765
.1935591
-1.056111
-.2400825
-.9214675
-.3246959
-.4080973
1.01383
2.069107
1.524169
-.6715798
