family_stress_f
-.7690843
.5535575
-1.514224
-.5550739
.2872247
.6653107
1.19431
.1539228
-1.442088
-.0449762
.4289524
.6748068
-.5639756
-.2805882
-.5691358
.0990592
.2201549
.2728283
.7080804
1.66533
-.4117129
-.2055974
.7695253
-.7875738
.2751332
-.7987788
-.3807183
.4945512
-1.078618
-.949387
-.9492069
1.159941
-1.095054
-.4439932
-1.04979
-.4634676
-.2019281
-1.014127
-.7362854
-2.035237
-1.224989
.0365951
1.319875
-.3146889
2.054775
.5932507
-1.823245
.2047599
.0879722
-.0720492
.0106997
.2697861
.0698457
2.010365
2.810666
2.194587
.489726
