family_life_f
-1.90951
-1.585585
-1.933445
-2.103828
-2.003075
-1.493461
-1.222136
.671831
-.4097396
.6558177
.6362954
.407053
.7842106
.9733269
.2622209
-.4795287
-.0912434
-1.095955
.5042249
2.487032
.6794973
1.450535
1.047442
-.0160918
.1895462
.5698726
.7409337
-1.367295
.0504573
-.5465734
-.1925753
1.325563
.7792969
1.572512
1.622153
.1407842
1.073517
.1324289
.5848449
-.6048215
-.8093197
-1.062648
-.2034006
.2011962
-.461327
.4482219
.4162943
.1538633
.9084617
-.1880399
.013993
-1.394103
-.5815842
-.5172488
-.1684653
.8584777
.0990957
