family_stress_f
.3337162
.0326797
.7777346
-1.552444
-.5324117
.174379
-1.753818
2.122126
-1.252207
.5443496
-.2816127
.5063453
-.3721056
-.9717332
-.5438903
-.4230087
.1772943
.127886
2.241652
2.062298
.5522439
-.8756675
-.3180243
-.3156814
-.5261514
.5319788
.1545353
.9960695
1.11522
-.5464013
1.804356
2.282519
-.1566032
-.6950784
-1.184036
-.5467827
-.7344048
1.11032
-1.216781
-.9024985
-.3880405
1.946334
.3911505
.5160663
1.038114
-.5463196
-.1811012
-.0461802
-1.477836
-1.346783
-.8889133
-.6594712
-.1935446
-.5201395
.4362437
.7849166
-.8108577
