anger
-1.131532
-.1556354
-.1622735
-.2049412
.2107906
-1.060455
-.6587157
.834155
-1.476881
-.3049309
-.5360547
-1.141567
-.723587
-.92179
-1.499299
-.8218988
-.3318783
-.5759673
.1245009
1.279874
-.5698628
-.2417943
.0767851
-.286096
-.3999397
-1.257749
-1.0112
-.5824269
-.6126871
-1.044043
.5799742
.3956177
.8199151
1.508523
.4938214
.5338148
.6799099
-.2047392
-.3718102
-.0950735
-.0510697
.8967251
.5646464
.5600321
-.0181561
1.140016
.1987619
.2112205
-.3256861
.006226
.0207617
-1.223425
-.0690779
-.4127633
1.396932
.766853
.9151497
