stress
-.871063
1.424737
-.0883535
.5570092
-.4755745
-1.071714
-.9777845
.4037157
.2052272
2.133702
-.0465881
-.6286212
.3033671
.680594
1.180454
1.247041
.1803244
-.8098075
-.8791325
1.687106
2.799553
3.118726
.1507956
-.5429302
-.2138407
.8599912
-.3878108
.7491428
-.3018283
-2.300469
-.9822633
-.3203328
.5935474
.7660648
.2406154
-.019889
-.1313294
1.108013
-.0017595
.5744474
.4587953
-1.432145
-.7066924
1.122513
1.310189
2.278106
.262031
.2757415
-.3322142
1.211139
.4062925
1.074833
-.0898345
-.7677895
-1.424458
-.5433456
2.373755
