civic_f
.7360142
1.05353
1.636281
2.259038
1.390778
1.746065
2.295153
.476368
.1813431
-.1554867
.1646965
.4962918
.3820405
.3768721
-.0706579
.2323873
.0267825
.9284317
1.278505
-.019929
-.0297419
.55617
.4897713
-.5681661
-.5777051
-.2816823
.0292678
.4996735
.6550738
1.313198
.7958418
.0974866
-.5203959
-.9009807
-.0462404
-.5332775
-1.128182
-1.002269
-1.648305
-.9355917
-.1355171
.549466
.6165261
-.1446629
-1.660366
-1.611206
-1.743583
-.6888027
-2.033798
-1.638019
-1.11582
-1.136873
-.4821597
.65332
.3915108
-.2684531
-1.230013
