stress
-2.213746
.8146964
.5937676
.0338535
-1.466663
-1.102626
-1.441632
1.61231
.2553155
3.056377
1.521786
-.1395815
.5077617
.653311
.2275759
.9464362
.644268
-1.668556
-.5056545
.9174743
2.31882
2.428981
1.069612
-.4523275
-.5032862
-.0925649
-.4592063
-1.13837
-.5146424
-.310666
-.5868574
.6561273
1.130266
1.895132
1.097769
-.0357418
.6951418
.5474854
-.4238676
-.1199315
.3687537
-.516353
-.6766589
.7826414
.8209978
1.781894
.9463981
-1.623302
-.5389659
.740249
.6324821
.0693796
.0509866
-.2190133
.7448766
.1918895
1.385397
