job_search_f
1.741882
.6454242
.5592833
.3498132
.3161751
.8800557
1.260381
.9472696
.9375192
2.817572
.4095211
.9669512
.8720222
-.3549542
-.7294818
-.4092121
.5481797
.8059079
1.672334
.4133503
-.0984295
1.204531
.5029237
.2742245
.2053787
.4065342
-1.419462
-1.832791
-1.102456
-.0585421
.2555496
.2648144
-.2095696
.0118456
-.8716121
.2397202
1.3245
.7722402
-.4812621
.3784147
-.4734052
.0607249
.9327213
.2812687
-1.70095
-1.847432
-.7590243
-.8477727
-1.428979
-.8693464
-1.551895
-1.654551
-1.010063
-.832568
-.9729905
-1.115293
-.6269919
