sadness
.8009967
-.5829926
.0000581
-.8663963
-.2368847
-1.233787
-.2949941
1.561661
.6692128
1.763887
.8808545
1.405644
.3172549
-.8872806
-1.20613
-.5110542
-1.367955
-.556717
-.3542457
-.2392588
.3873969
-.134752
2.121496
3.245796
2.546834
.4742547
.0792318
-.1314432
-.3892725
.1463528
-.4443177
.1259394
.5062833
-.9370557
-.1410405
1.812111
1.284183
-.0356167
-1.151872
-1.161709
-.3342468
-1.164029
-.3645934
.728051
1.994635
.3401588
.8008237
1.111893
.5117933
.6290667
-.5413264
-1.571094
-2.076774
-1.041044
-.711586
.8393698
1.564231
