family_stress_f
.2781764
.2845311
-.957926
-.2264136
.3653533
1.564691
2.77679
1.98727
-.4946882
-.2084915
-.6393986
.0670782
.0463796
-.6031722
-.8964621
-.9614004
-.4576227
.7022187
.9468692
2.073175
-.9813603
-.1787437
-.327426
-.0009809
-.0102074
-.7729672
-1.404201
.5010163
-1.415697
-.2466649
.6299773
.7648725
-1.276888
-.777726
-1.294589
-1.616162
-.803909
-.3547909
-.9011837
-.8153889
-.3801037
.6128662
1.415594
-.3200194
1.171333
1.136278
.1045006
-.0237143
.1642517
.6918655
-.6956912
-.3962948
2.452612
1.349603
.1833059
-1.234249
-.5960744
