fin_security_f
1.845701
-.2693927
-.3627729
-.8285359
.4023844
.8893597
1.46462
.6987861
-.8767837
-1.035863
-.3018162
.3994981
-.3036825
-1.196529
-.0991475
-1.586164
-.8721105
.042422
.3981385
-1.216511
-1.564416
-1.645517
-.9452304
.4423479
-.2843807
-1.673284
-.087222
.1044803
-.1151055
.8606948
.5083599
-1.149263
-1.660939
.2311852
.040676
1.503076
.7636541
-.3308488
.4093447
-.2399173
.667977
1.827411
1.634124
.2120564
-.9547164
-.5868814
.2676149
1.377664
.5120928
-.037737
.0117459
-.3507096
-.2077387
1.96133
2.364141
.4596569
-1.517326
