summer_leisure_f
-.8686492
-.6300266
.0087615
.3456223
1.08025
1.743327
1.752188
.616893
-.4530337
-.8711035
-1.221606
-.5640868
-.8505707
-.7318308
.059158
.3899029
1.087156
1.744469
1.353807
.4722534
-.4622841
-1.076918
-1.172957
-.8463765
-1.12256
-.9444376
-.152194
-.0429657
.8726704
1.633716
1.347775
.650982
-.4020345
-.8967567
-1.068672
-.6573793
-.8507243
-.8105329
-.1266171
.0984318
.9629968
1.522137
1.36413
.5642866
-.6801916
-1.042386
-1.176577
-.7973359
-.9871681
-.914379
-.3451269
-.0376873
.9603376
1.304159
1.210139
.420921
-.7613026
