stress
-.3752883
.3683718
-.5178471
.423345
-.6990281
-1.793868
-1.205228
-.5988019
1.94378
2.666831
1.237157
-1.03121
.0786048
1.635632
.6359838
.2004104
-.5083216
-1.078215
-1.928495
.7697545
.9793816
2.044876
.6991065
.5461592
-.7226822
-.7743329
.4527526
-.1263669
-1.25546
-1.67488
-1.159977
.3557105
.4471065
2.183948
1.222135
.8097028
.8136629
.4075919
-.4814216
.5329838
-.367852
-1.078092
-.1933743
-.1412754
1.257551
1.615093
1.665194
.1387181
.1798209
2.021491
-.1472449
.131769
-.0131275
.0423779
.4894173
1.566879
2.69909
