summer_leisure_f
-.8694137
-.7947422
-.2400542
-.0017067
1.065765
1.741578
1.497716
.5904018
-.4536042
-.6996049
-1.380425
-.8635643
-.8707125
-.6162943
.0144125
.3231205
1.365539
1.826632
1.239208
.4472345
.0339555
-.9036883
-1.08619
-.8733245
-.9329869
-.856235
-.1979584
-.0010072
1.288031
1.849271
1.49831
.6319705
-.1737406
-.648426
-1.066814
-.5130491
-.7674172
-.7895875
-.1946026
-.0316869
1.305832
1.883596
1.464499
.3180723
-.600176
-1.040619
-1.551777
-1.126404
-1.176621
-1.371641
-.6187612
-.1415895
.9542381
1.413399
1.117451
.2958813
-.7116889
