home_finance_f
.1832267
-.1052212
-.0501468
-.9369439
.0859935
.501524
.7032212
2.440441
.023788
.3476386
.5301417
.4010633
1.188556
.4638416
.0089289
.6934327
1.651161
2.406454
2.005924
-.064111
-.1416034
-.3201573
.1866887
-.5083581
-.0234086
.6043184
.493687
.2044996
.9304818
2.117093
1.106624
.4217255
-1.486007
-1.249055
-2.160239
-1.10853
-.5847574
-.5995521
-.1648993
-.6602353
-.4564175
.2443308
.6712794
-.3185141
-1.520739
-1.505052
-1.990926
-1.227248
.3613756
-.3998841
-.6493432
-.8008115
-.131617
-.0827552
.3172916
-.8523082
-1.195891
