civic_f
.2518346
1.57199
1.571253
.9261425
1.744672
1.681362
2.050769
.7645708
-.0264162
.0748307
.7807539
1.254884
.1924717
-.7789418
-.8871911
.5891636
.604275
1.220039
.7908429
.0308787
.2004217
-.0343968
.009857
-.1071764
-1.046788
-.2722663
-.0819975
-.4329318
1.031934
1.338605
.369731
-.5774996
-.9150913
-.5391431
-.5193341
-.0969805
-.4310464
-1.292173
-.7678626
-1.403166
-.3430492
.7485116
1.934863
.5348868
-1.426874
-1.088906
-1.411998
-1.38293
-1.068015
-1.026293
-.9689126
-1.526636
-.4403814
.719555
.6567946
-1.031846
-1.719651
