respect
1.999679
1.26824
1.844184
-1.594935
-1.143903
-.7666218
.666171
-.1428226
-3.628548
-1.339824
-.5270864
-1.054083
.703027
.3807189
.3886877
1.137026
-1.821025
-1.51294
2.16723
-.1989642
-.6821322
-.7167659
.3965892
-.3036752
3.968543
1.544717
1.38679
1.100149
.455952
.3160717
.9104442
1.004481
-1.748995
-.7502886
1.36573
-.2989907
2.082717
1.385185
.4510851
-.0036014
.5552813
.7442752
.5806249
-.6117549
-.794143
-.2767648
.1642633
.4303932
1.130708
-.3116489
-.1006349
1.340214
.2411473
-.638671
3.630114
-.6112434
-1.620375
