happiness
-1.286181
-2.481488
-1.885877
-.8368842
-.7037402
-.1172974
-1.318599
-1.367045
-.935877
-1.795602
-1.130509
-.681245
-.4142143
.5247372
.4796812
.4305026
-.1528171
.1014872
1.257018
1.257058
.0534086
.3856121
-.894892
.1011776
.823254
.5475738
1.100476
1.020643
1.028493
.2270509
1.063325
.552596
.9754947
.2200533
.7099955
-.6732212
.2305315
.1956314
-.020244
-.105312
.6720366
.1046531
.2781166
.4825437
1.305722
.2996188
1.054662
-.0440749
.7025907
.8583555
.6822575
.1607149
1.204617
.6235824
1.376384
.4241937
.1692716
