respect
-.0592642
2.708888
.1122816
.3419428
-.0499819
.2102616
1.524098
-.6126545
.6160818
-1.56162
.1318701
.0262886
1.125467
-.4931735
1.693817
1.820438
.0130174
-.4705923
-1.126738
-.9759582
-2.209013
.4677675
.928368
.7628751
1.245383
2.391667
1.854701
-.2673951
1.257777
-.2094023
-.6036643
-1.566391
-.1330056
.2300347
.6703232
-.765682
.4683643
.5431375
-.6338755
-.9842081
-.2449919
.3471862
.1691199
.0670865
-2.155018
-.2896288
.9295076
.825102
1.432418
1.506359
1.338836
1.486918
-.4304651
.3632885
.2328882
-.0067157
-1.454119
