anger
.086815
.1730098
-.2385578
.3572265
-.9021446
-.9841203
-.344914
1.550355
-.3761872
.5958785
-.9020037
-.83277
.0028714
-.3548083
-.8132101
.313966
.3301684
.0285635
.226974
1.160069
.9027503
.7249275
-1.460343
-.5220701
-.3391885
-.2497497
-1.475857
.0312606
-.5506718
-1.261506
.0544034
.3592506
.6017011
-.4220116
-.6052097
.3294335
-.6356157
.7162827
-1.038577
-.4334016
.0275789
-.8816319
-.155119
1.033756
.1619874
.127495
-.2396698
.4191662
-.3338351
-.3265236
.1756298
.7071263
-.7113413
.0898858
-.1678661
-.4092551
.4096278
