family_stress_f
.410956
-.38724
1.351807
.0635458
1.081364
2.247534
2.260764
2.352487
-.4076804
-.5254766
-.6608885
.3961848
.1665962
-1.056024
-.4010397
-.2042774
-.0009173
.5633326
1.63394
1.0439
-.260305
-.9950361
-.4644392
-.4412654
.917906
-1.522771
-.2998965
1.516177
-.9956676
-.4096987
.1724379
1.049444
-1.29735
-.8239633
-1.459095
-.4277977
-.3913841
-.5636427
-.8789403
-.2181327
-.4561302
1.413058
.9982551
2.129485
.5359504
-.2926864
-.1497676
-1.026888
.0247364
-1.711459
-.8706835
-.4833846
.0905587
-.4574019
.0688122
-.8619856
-1.085915
