happiness
-.5426493
-.4607443
-.4375492
-.5723578
-.6452676
-.4422949
.1683355
-1.190802
-.2743895
-1.781433
-1.009267
-.628831
-.0485464
-.2862998
1.242821
.8817149
1.270258
.4604623
1.068413
1.039492
-.0025001
-.606142
-1.631619
.2759289
.533852
.9102868
.6354758
1.025515
1.162161
.4106237
1.059665
.4429794
.5306213
.4362512
.5521936
-.966004
-.9562079
-.1591433
.9376803
.9329271
.2629862
.4366041
.3016323
.3454315
.3060307
-.3872912
-.4285465
-.1774326
-.296224
-.2153165
.658596
.9832135
1.053417
.4823225
.5472169
-.058316
-.3099331
