health_conditions_f
-.4621108
2.629862
1.283751
1.477746
1.045384
.3591666
.25457
-.6016901
-.2984509
.243333
1.050315
.240687
.2108382
.3689434
1.204851
1.147731
.7277042
-1.205038
-1.8815
-.979368
-.4699841
1.029353
2.195059
-.5295517
-1.649701
.627223
.3630862
.1070136
-.1960177
-.5866462
-.8824862
-1.236142
-2.161707
1.193308
.9742731
.4071955
-.9878881
-.038784
.6103682
-.1504318
.1299271
-.1292713
-1.042978
-.4492608
-1.642157
.597308
.482886
-.4533473
-1.56326
.2271863
.393041
.7905084
.0686063
-.8886676
-.2104636
-.0695108
-1.674813
