happiness
-1.094806
-1.441996
.5841436
-.4954694
-.2920076
-.3430365
-.3234582
-1.426139
-1.245293
-1.73607
-.2464045
-.5964494
-.0908359
-.217316
.5849392
.6497812
.8941987
.6364803
1.306178
1.236293
.1128643
-1.419409
-1.691579
.5536215
1.070172
-.2478217
.965056
1.359971
1.235451
1.599472
1.950598
1.817277
.8904659
-.2652811
.988146
.0660088
.4035772
.3486292
1.055282
.4439282
.6651995
.9377487
-.3584177
.1254994
.3407719
-.387131
-.3381529
-.5547332
-.2787503
-.5590147
-.2293543
-.3922168
.0254525
-.3530148
.4713489
.7150043
-.569401
