summer_leisure_f
-.6784062
-.368113
.4719044
.9491935
1.386418
2.011961
1.728673
-.1531236
-.6946946
-1.013306
-.9252329
-.2472937
-.9097894
-.6656126
.238678
.5647287
1.304646
2.277709
1.224355
-.1601067
-.5637551
-1.109395
-.9798297
-.5898693
-1.066291
-.6591716
.1874293
.4033338
1.082699
1.852686
.94663
.1306776
-.5061487
-.8418629
-.9586942
-.6113766
-.9823399
-.5359464
-.1587502
.0568782
.9880323
1.430875
1.147069
-.0122267
-1.30481
-1.277519
-1.255436
-.9867595
-1.343532
-1.068659
-.6527293
-.1530007
1.068114
1.349331
1.41824
-.0572622
-.7292181
