job_search_f
1.015361
1.106211
-.54734
-.3360253
.3312635
2.07618
1.331015
.9339474
.1082854
2.613309
1.116407
1.72854
.2536048
-.278501
-1.194965
-.9180652
.0703513
1.206227
-.2597642
-.4608833
.5910194
.5554429
.9579137
.6803049
-.2485353
-2.60798
-1.395893
-1.520104
-.7167811
.3763657
.3412401
.1414344
.1824898
.1474723
-.6594582
.6510487
.5511472
.0358747
-.7004946
-.794297
-.5580654
-.3045829
-.8109862
-1.02258
-1.647877
-.8507082
-.170059
.0926039
.3305908
-.832465
-.6733181
-1.049832
-.0498664
.3149259
-.5424151
-1.01022
2.321486
