job_market_f
-.078686
1.356055
1.655837
.2273521
-.2715184
1.410373
.2150828
1.250572
-.3578473
-.9145982
-.15969
-.3037887
1.03651
.9829745
.5528483
.6750933
1.037271
1.457055
.6661421
-.1727189
.6576049
-1.253377
-.161602
-2.102836
1.642232
1.87531
.5370281
.1568455
.2877735
.5211102
-.3320553
.7508343
-1.734889
-.3173099
-1.127105
-.2801476
1.497751
.496416
-.5007495
-.1465811
-.1637137
.2764899
-.3510683
-2.100772
-.937481
-.1205121
-.3127561
-.4164751
.2272514
-1.030222
.8152964
.3152882
-.9373131
-.5145403
-1.660488
-2.026317
-1.793239
