respect
1.888675
1.236196
1.505317
1.019507
.6387306
1.269813
-.5474662
.4014763
-2.322819
-.735716
.0531039
-.2695856
1.640475
.6138259
-.9562923
1.458407
.7643315
-.2041786
.1697146
.3105406
-1.512859
-1.62202
-1.178063
-1.450855
1.33082
2.277263
1.073979
.8276576
-.3046347
.0312453
-1.023876
-1.420313
-.7964348
-.3278123
-.5997456
.0769209
1.61537
.7606248
-1.144322
.4945804
-.3053791
2.04503
.2267142
.5130323
-.085293
.4427182
-.7797365
.1389592
1.612512
.6072153
.5416756
1.011786
-.9233508
-.5906953
.9419218
1.225339
.8759704
