healthy_habits_f
1.035131
.0477113
-.6073245
.7632148
-.2153784
-.487109
.2949323
.1249112
-.7698044
-1.791233
-.8409663
-.3215437
1.772473
.5751522
1.174584
.1639244
.5811484
1.118621
.2704142
-.0757348
.0745836
-1.041755
-1.367581
-1.801376
1.479724
.2496056
.8367174
.5790312
.8857047
1.495767
.7654225
-.2483935
-1.657428
-1.242283
-.9689665
-1.368293
1.301333
1.0136
1.451183
-.3648939
-.2258181
1.012352
.1314645
-.4025226
-1.262152
-.9608392
-1.45647
.4916158
2.341565
.2599285
.6631653
-.1390169
-.9594133
.2832832
-.0818496
-.6875511
-1.89257
