personal_security_f
-1.188529
-.3542784
-.0210086
.0135838
.0428117
-.5393799
.2222577
-1.393607
-1.005281
-.2025149
-.7357574
.378383
-.4709394
-.3364983
.325797
-.7389928
-.8285762
-1.152718
1.434296
-.962574
-1.327628
-.9846814
.1334051
3.384027
2.792507
1.240104
.6840555
2.337971
.3206759
-.5884866
.001211
-.036261
-.6969584
-.9103574
-.1195371
1.727636
.0107507
.6195658
.1421553
.4285342
-.8719467
-.9394177
.1410513
.9696729
-.9108617
-.4758782
1.115132
.372593
-.0617803
.5674345
-.5365474
-.1495292
.3613833
-.8197771
1.25011
-.4999787
-1.156822
