summer_leisure_f
-1.289912
-1.120531
-.5760587
-.1761096
.5376269
1.520966
1.974112
1.340092
-.0970418
-1.283821
-1.679342
-1.085648
-1.616472
-1.47286
-.940852
-.4483525
.5459622
1.086562
1.448445
.7914936
-.4371076
-1.538638
-1.745591
-1.697765
-1.811961
-1.688715
-.6695069
-.3394839
.6198432
1.59795
1.290319
1.037005
.3230485
-.0368011
-.1513366
-.1556046
-.2506508
-.2393121
.346039
.5419536
.8360143
1.023004
1.169773
.9866984
.2539858
-.0657958
-.1602778
.0424264
-.0994128
-.0005834
.2367844
.3571459
.7498389
.7711828
1.002115
.7255452
-.2803881
