happiness
-.8141578
-1.180789
.0028514
-1.417702
-1.228029
-.3809088
-.6460184
-.3877365
-.3510389
-1.803089
-.4908018
-1.274071
.1759714
-.4319265
.6697592
1.133446
1.297492
.0582219
1.395953
1.561945
.7807432
-.2973677
-.5112851
.3739373
.3306188
.8620217
1.429287
1.493644
1.892256
.8145545
.6624302
.7706504
1.257376
-.385285
-.0380924
-.8602881
-1.017234
-.3554949
.6040753
.2186138
.4143679
.6686893
-.4798201
.029198
.3627315
-.293827
.2545499
-.6685949
-.0053874
-.5328775
.4046362
.4907916
1.298258
1.079517
.1796152
-.1525171
-.1238636
