health_conditions_f
-.993422
1.722233
1.653904
.9805104
1.710853
-.2237273
.1317167
-1.180959
-.1598015
.4917754
.652628
-.7431896
-.6672949
.3111924
1.01644
.517973
1.023851
-.4356761
-1.248124
-1.804323
-1.059927
1.133184
.8265288
-.5338002
-1.955873
-1.494564
.4432135
.5667076
.4205122
-.636184
-.6036986
-.901535
-.7594006
.9438329
1.091666
-.0976999
-.5819118
.2872036
.6932753
.2823576
.9839814
-.4015782
-.3812666
-1.146015
-1.189429
1.88137
1.025675
1.00702
-1.013808
.7274187
1.016438
.489814
.607876
-.3477266
-.7993076
-2.144895
-1.136015
