respect
1.770822
.466525
-.6106271
1.222284
1.401417
1.556843
.1359193
-.8670641
-.6032088
-.8626953
-.7811938
-1.626117
-.1971372
.0974767
.1318821
.1267734
.9587348
.7751082
.3493576
-.755574
.2114062
.184296
-.4487092
-1.377611
1.475373
.2299685
-1.363521
-.737501
-.4360426
-.8908381
.359376
.2169125
-.2236096
-.5469303
-.373915
-.8364879
.7595073
.6770265
.6524664
.1508911
.5111239
1.028008
-.0055829
-.402079
-.1358927
1.356272
.6695487
-.4972797
1.979655
.3678303
1.09624
1.942061
2.707192
1.616113
1.125939
-.6390769
-.5516557
