family_life_f
-.2206586
-2.263757
-1.475259
-1.582482
-1.374795
-1.427208
-.8393739
-.1340729
1.120642
1.354334
-.1786575
-.5087469
.5814783
-1.496939
-.6009467
-.172426
-.3355729
-.357143
.9996373
2.824349
1.644838
1.087757
.2125355
-.5385876
-.4456372
-.4299493
.2548256
-.6796806
-.4145088
-.2928015
.1426218
.897736
1.369228
1.579506
1.323922
-.5662786
.9115435
-.7148448
.4272861
-.7596856
.0412964
.3952521
1.050738
.3411619
.5669208
1.095395
.7046989
-.9295747
.8598019
-.6049153
-1.325801
-1.539005
-.6869611
-.4921335
.3172728
.7765582
.5070675
