civic_f
.0659426
-.3701565
1.656732
1.233491
1.491005
2.240777
1.661195
1.372729
.0291248
.3656613
.8489369
.878109
.6408397
-.2254164
-.247862
-1.052416
.1994336
1.706291
2.492251
-.0215585
-.8185173
-.0108592
-.2371616
-.507341
-.8731157
1.01684
.2243081
-.234446
.7054954
1.163422
.6949648
-.4774954
.3894118
.3407111
.1120384
-.635026
-.6646205
-.8441805
-.2867526
-1.570986
-.0788855
.4634086
.3885985
.2451501
-1.33397
-1.057772
-1.212678
-1.057533
-1.276551
-1.562701
-.7189566
-.4113852
-.3914916
-.5474001
-.4359497
-1.476797
-1.986885
