stress
-1.028601
.9806802
1.016948
.6604275
.3795769
-1.182023
-.967838
-.5651212
.7970305
2.145895
1.344071
1.536982
1.523357
-.0044992
-.8350723
-1.138216
-.2305948
-1.352025
-1.509288
.7240044
.6882213
2.026117
1.270424
1.414815
-.0580082
-.5720142
-.4182428
.2438056
-.2544191
.5194045
-.7925476
.6079944
1.582411
2.330305
.0903647
.2803442
-.1663909
.458672
-.7170122
.3219789
-1.147895
-.49221
-.768501
.4550109
1.283629
2.254354
1.943561
1.078367
.1627334
1.417152
.764326
-.4544074
-.7463188
-1.293136
-1.568247
-.2953198
1.644984
