happiness
-1.127597
-.766621
-.1339111
-.9416978
.1564394
-.2203586
-.6817743
-1.156831
.05859
-.7834999
-1.31234
-.6964672
-.456371
-.0473977
.778474
.7770259
.7011913
.1743328
1.53772
1.630508
-.2783754
-.1588914
-1.412787
-.2682731
1.011026
.5014752
1.367755
1.197271
.9043722
.6025018
.9500699
.1887108
-.1751236
.5883647
-.0415818
-.9139386
-.7406137
-.677026
.561967
.3216193
-.2901856
.6955267
-.0640775
.588226
.0076317
.6155919
.3989446
-.1466835
-.2381898
.4676421
.7379964
.3870028
.8808234
.339179
.4771459
.9015592
.0639287
