family_life_f
-.540679
.3987388
.6251967
-.2845655
-.0632845
-.1064459
-.3543411
-.1962474
1.849693
1.564501
1.640523
.2693084
.7489936
1.248991
1.156865
.380923
.0640685
.3808923
.4350676
1.668604
2.155671
2.286108
1.259897
.4294018
1.097385
1.176137
1.05995
.5262379
.3420451
.2582557
-.6633477
-.0916294
-.2105487
-.0872531
-.1688818
-.9031885
-.5454472
-.3350691
-.5372353
-.8417596
-1.639497
-1.559043
-1.338911
-1.143881
-.8111688
-.6726907
-1.125522
-1.275753
-1.295896
-1.185504
-1.206526
-1.289432
-.6533092
-.9140534
-.9031751
-.519374
.4402028
