big_picture_f
.6127907
1.219862
1.03885
.5996447
-.0505915
-1.592303
-1.364662
-.4795344
1.073768
.8629742
1.554778
.8475284
.8447333
1.041361
.272779
.3625987
-.4199154
-1.540421
-1.761607
-.527608
1.080603
.2944488
.5889502
.0106032
-.3591509
.4761534
-.082558
-.1101793
-.5965492
-1.66573
-2.086226
-.3507678
1.243198
.6219699
.8702049
.9247747
.0939924
.5417536
.0301751
.4233125
-.2794008
-1.692666
-1.822463
-.5691773
1.062935
.7155583
.8763933
.2436512
-.0312694
.5370895
.1040971
.1988334
-.6189666
-1.884521
-2.426641
-.4076728
1.450216
