sadness
1.106463
-.0244397
-.1554289
.2898617
-1.058816
-.8529685
.6289292
.6623058
1.508698
1.541713
1.087133
2.446326
1.766931
-.2847949
-.1335476
.3234209
.1947017
-.4426264
-1.547924
-1.521168
-.1662262
-.2569923
1.587636
3.21802
1.852795
.7296336
-.6175765
.1857476
-.857489
-.3334137
-.9055952
-.8601862
.5901759
.5076761
-.3958345
2.455309
1.818612
1.924568
-.3325237
-.1633165
-1.027776
-1.085902
-1.423868
-1.289002
-.1328772
-.7624361
.3711984
1.088851
-.4679471
.0446344
-.8429982
-.2652237
-.5321053
-.384812
-.6750522
-1.161024
1.010549
