anger
.0332029
-1.547488
-.5075892
-.7017335
-.6758511
-.4391415
-.7561338
.4896105
-.1021657
.7414483
.0226026
-.1020186
-.868035
-.8402104
-1.416867
-2.241174
-.9595302
-1.095794
-.94373
-.0630992
.2054145
-.2543765
.1519328
-.3005168
-.4969934
-1.085713
-1.28018
-1.562002
-.3836169
-1.042521
-.341063
.5064285
.4451748
.6617593
-.2975984
.3078043
.5976017
-.0792397
-.0075073
-.3584732
.0014118
.1878879
.7118382
.7080079
1.20212
.8195634
.862576
.6943472
.2045851
.3469727
.4909764
-.3890704
.8411462
.7474582
.7416613
1.121099
1.024802
