family_stress_f
.5818493
1.710153
1.821716
1.104294
.4206393
.2892936
1.155499
-.0680136
1.197606
.4766836
-1.048867
-.4930905
-.315508
-.4782739
-.757474
.243949
-.0270503
1.424349
1.804334
1.902115
.4672606
-1.583174
-2.262526
-1.271549
-.3932114
-1.796663
.0827923
-.3109794
.1879353
.9736354
1.404017
1.795362
-.0120563
-.6078535
-.1781771
-.0445849
.1958124
.5803218
-.899285
-1.140259
-.9378141
-.0991764
-.5202618
-.996114
1.397061
-.9298556
-.4505298
-.2023297
-.6192809
-1.039824
-.747717
-1.277872
-.9969154
-.275736
1.058885
.7670509
-.2605914
