worry
.6755446
.0185021
.3630187
.4074986
.1686912
.9773659
.9173557
2.283744
.6382571
1.303669
1.048693
.9703373
.2320781
.4844403
-.3945971
-.463032
-.1852468
.0684292
-.1607773
1.028243
.8900703
.9587362
1.805188
1.018816
.5819932
-.5547148
-.2713138
-.950101
-.8601989
-.4076364
-.244216
.7023165
.0828222
.1370622
-.0982994
.1499473
.2364021
-.648355
-.6304847
-.6915435
-.0931209
-.2681184
.077074
.4008333
1.393634
1.47601
.5613347
-.368168
.5152291
-.1025127
-1.137356
-.5430202
-.190465
-.5352484
-.6568799
-.0288641
1.020936
