personal_security_f
-.6949223
-.9987501
-.5319934
-.710372
-.8007059
-1.3191
-.4018237
-2.280867
-1.377452
-1.013849
-.2104254
-.2532022
-.3857185
-.2324026
-.5148221
-.4107163
-.7779649
-.4601513
.2667255
-.6384477
-.7897627
-.6526149
-.4702641
4.100703
2.800077
1.589702
.7963622
1.317437
.7920325
-.329606
.7225415
-.8105382
-.921759
-1.006425
.2933682
.7383963
-.1763775
.3859767
-.2596501
-.1616153
-.0427095
.2877933
.3695606
-.2221128
.1013402
.4297137
.7171333
1.195113
1.036436
-.2120923
.6209136
.6456435
.2153501
.3763621
.7646021
.1339764
-.6280462
