healthy_habits_f
.2942809
-.1462624
-.3384448
-.5704146
-1.621883
1.62632
.4272766
-.5696588
-1.804704
-1.17375
-1.620312
-.5471093
.7418346
-.497658
.2316373
.2836113
.7790661
.6215774
.7075747
-.3640714
-.6424812
-.6178822
-1.495027
-1.953131
.3580452
.2018498
.2380685
.0205154
.6597614
1.74647
1.566854
-.7495536
-.0610642
-.0174666
.0892856
-1.233159
.9356958
.6832337
1.303557
.0239594
.1365381
1.604851
2.206635
-.8209724
-.8337129
-.8080065
-1.517083
-1.421499
.615014
-.0549071
.9159445
.1910699
.3514013
1.66222
1.452323
-.0375357
-1.15872
